sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S001C002P002R001A042,0.029037507,0.1296608,0.02273642,0.03369754,0.13834499,0.030171104,0.14773732,-0.008334041,0.05068314,6.2786994,17.788322,5.81693,0.26762962,0.6211357,0.06554961,1.2932594,0.09771535,0.12045177,0.012625248192836726,0.9873747518071635,0.0,-0.1937262862920761,2.4902210235595703,-2.291067600250244,train,NTU,moderate_risk
S001C002P002R001A043,0.052078735,0.33558112,0.05829147,0.06197291,0.3598921,0.070601225,0.6023456,0.40096572,0.27903244,9.3347025,71.11269,12.243713,-1.852314,2.3193567,0.103965946,0.9560426,0.13140829,0.18969975,0.21115623945056775,0.07696945630331459,0.7118743042461174,-1.7534955739974976,-1.5007052421569824,1.6314752101898193,train,NTU,high_risk
S001C002P002R002A008,0.024877803,0.15981442,0.02503858,0.027984085,0.13659666,0.026686298,0.57094526,0.36547938,0.15347531,2.8711636,7.0218167,1.9039319,-0.8325491,1.7934468,0.053467076,0.7989853,0.07379862,0.0988372,0.9667055070826749,0.022294492917324996,0.011,7.954619884490967,-5.263542652130127,-4.347115516662598,train,NTU,low_risk
S001C002P002R002A009,0.022115972,0.12270116,0.022215445,0.01788065,0.12109987,0.01849321,0.5756159,-0.3534425,0.06795043,2.30706,6.690499,1.846265,0.82480145,2.092905,0.043584827,0.7388095,0.056377217,0.07859266,1.0,0.0,0.0,6.7461347579956055,-3.7214837074279785,-4.296734809875488,train,NTU,low_risk
S001C002P002R002A042,0.029590473,0.1340534,0.021645037,0.034748398,0.17074889,0.030516777,0.45294034,0.067171454,0.07655364,7.081651,14.075027,4.852967,0.05992794,0.6516919,0.06629713,0.99744976,0.085364066,0.107009105,0.2218741146571657,0.6939402496370619,0.08418563570577248,-0.3471941351890564,2.0951554775238037,-1.8399914503097534,train,NTU,moderate_risk
S001C002P002R002A043,0.03804404,0.2214633,0.041460782,0.039594736,0.20896493,0.049586307,0.52089226,0.29936582,0.17890793,7.9337754,27.311947,6.7866874,-2.0881007,2.6031559,0.08055582,1.6373987,0.13140753,0.17286831,0.0732913657919607,0.09823044403787212,0.8284781901701673,-1.3455438613891602,-2.294079303741455,1.8624939918518066,train,NTU,high_risk
S001C002P003R001A008,0.05146129,0.35308045,0.061260108,0.08384294,0.5409084,0.090443954,0.6068929,-0.078595996,0.3066061,45.833107,89.59712,29.946772,1.1678588,1.4711607,0.1117938,2.061282,0.19426812,0.25552824,0.593107736350158,0.30547833473087094,0.10141392891897086,5.662031173706055,-4.348008155822754,-3.005112886428833,val,NTU,low_risk
S001C002P003R001A009,0.03681768,0.17918211,0.031925526,0.054224174,0.21723245,0.042480685,0.70586145,-0.42260346,0.09893784,7.8455935,29.145058,7.486462,1.0046711,2.569986,0.073299274,1.2023376,0.10194049,0.13386601,0.9711695665890822,0.026163766744251027,0.0026666666666666666,7.166899681091309,-3.916560411453247,-4.559072494506836,val,NTU,low_risk
S001C002P003R001A042,0.020959008,0.07563989,0.015513619,0.030247644,0.10032223,0.019717425,0.10359901,0.026487052,0.04733497,4.182872,8.811092,2.1756718,-0.06650686,0.40069866,0.04927298,0.3863126,0.05376133,0.06927495,0.0017272147864882093,0.9982727852135118,0.0,-1.2825583219528198,3.161743402481079,-1.6669586896896362,val,NTU,moderate_risk
S001C002P003R001A043,0.03736393,0.26980862,0.05062515,0.04067478,0.2926264,0.05637452,0.45058638,0.14582121,0.14825475,10.5956545,34.365616,10.976791,-1.6350055,2.4076927,0.07642532,1.0159949,0.123312175,0.17393732,0.2412614027990979,0.370798626355238,0.3879399708456641,-1.8107222318649292,-0.5895761251449585,1.1864877939224243,val,NTU,high_risk
S001C002P003R002A008,0.0451523,0.30473042,0.061855704,0.05977549,0.5046527,0.08260304,0.91254026,0.3904798,0.20273462,7.569002,33.73483,10.582733,-0.8495817,2.7030845,0.09653982,1.1397157,0.15533009,0.2171858,0.865805934460949,0.07206925378418938,0.062124811754861516,6.317686557769775,-5.478163242340088,-2.946718215942383,val,NTU,low_risk
S001C002P003R002A009,0.021677285,0.094815366,0.019169496,0.025130175,0.11331957,0.022300245,0.55957246,-0.35633698,0.07184231,3.2641385,8.344938,2.715309,0.9900546,2.075797,0.043400172,0.43551403,0.05512159,0.07429109,1.0,0.0,0.0,8.269844055175781,-4.2747344970703125,-5.252401828765869,val,NTU,low_risk
S001C002P003R002A042,0.012975169,0.045549423,0.009990217,0.014992936,0.06763298,0.012297265,0.056592286,0.032567322,0.03750646,3.8168957,10.629264,2.7718923,-0.05155468,0.49358892,0.032029085,0.43584347,0.037397485,0.047387704,0.014084191924163741,0.9761383163045761,0.00977749177125996,-0.6840821504592896,3.8571600914001465,-2.614295244216919,val,NTU,moderate_risk
S001C002P003R002A043,0.038979117,0.2836227,0.05626567,0.041262176,0.2278095,0.055859964,0.53500354,0.37229154,0.21620515,10.070884,71.30481,13.883438,-1.432251,2.3248038,0.0863369,1.3032416,0.14480352,0.20106919,0.6516118742104853,0.1382979841357667,0.21009014165374787,-0.30344945192337036,-0.841032862663269,0.08805641531944275,val,NTU,high_risk
S001C002P004R001A008,0.026025772,0.1921238,0.032418475,0.03229753,0.30532882,0.044289008,0.74880606,0.6274638,0.13372678,15.585227,51.209293,15.882782,-1.7487254,2.4232292,0.052833244,1.1450083,0.08562623,0.118044704,0.8163792784942902,0.05955235238230237,0.1240683691234072,3.455947160720825,-2.575857400894165,-2.1642379760742188,train,NTU,low_risk
S001C002P004R001A009,0.023998586,0.10286296,0.024999559,0.026037944,0.14392337,0.02745696,0.64526683,-0.57968926,0.094717026,13.359389,37.45299,11.864799,1.8067079,2.4252813,0.044924397,0.94272375,0.073784575,0.098784134,0.9967112676056339,0.000788732394366197,0.0025,6.263092517852783,-4.668575763702393,-3.151681661605835,train,NTU,low_risk
S001C002P004R001A042,0.026223553,0.12814662,0.021389188,0.039414607,0.19754237,0.0324008,0.15513802,0.05287999,0.10223037,8.300405,23.231983,5.957817,-0.31576157,0.80789137,0.0549333,1.0060878,0.08464604,0.106035225,0.008572706391118285,0.9811314744378431,0.010295819171038782,-0.49871498346328735,3.463535785675049,-2.6815507411956787,train,NTU,moderate_risk
S001C002P004R001A043,0.027206775,0.17276065,0.033295747,0.03059946,0.18081035,0.0381764,0.6224556,0.6056951,0.10446489,20.35031,53.462433,20.856363,-2.357525,2.9122128,0.049158566,1.4460338,0.099781394,0.13307714,0.030033193850727957,0.040196120185966994,0.929770685963305,-2.4762940406799316,-1.3744734525680542,2.1468889713287354,train,NTU,high_risk
S001C002P004R002A008,0.026075829,0.21564063,0.040306944,0.031278383,0.22985193,0.04939005,0.7804643,0.39027902,0.1581656,3.5687284,11.656726,2.8996568,-1.3242235,2.8141024,0.046046674,0.6550621,0.07373079,0.11403774,0.8808054713646419,0.048401392258269255,0.0707931363770885,5.395233631134033,-3.534142255783081,-3.231011152267456,train,NTU,low_risk
S001C002P004R002A009,0.014712074,0.08881575,0.01618267,0.013182719,0.06529239,0.0141573455,0.54529124,-0.42582706,0.075035155,0.90268576,3.4957776,0.57382286,1.352138,2.2378986,0.030305829,0.38631144,0.037933946,0.054116614,0.9978322580645163,0.002167741935483871,0.0,7.396431922912598,-3.861612558364868,-4.7124762535095215,train,NTU,low_risk
S001C002P004R002A042,0.019804152,0.10179202,0.017911842,0.025656963,0.12427076,0.025101094,0.1580264,0.050011277,0.03191161,3.7450364,9.915714,3.0742443,-0.38386774,0.93741226,0.04739801,0.81901395,0.079479404,0.09739125,0.0,0.998608115048793,0.001391884951206985,-0.5053642392158508,3.843679904937744,-2.752802610397339,train,NTU,moderate_risk
S001C002P004R002A043,0.026849067,0.22180186,0.041942455,0.029406501,0.21629772,0.04603546,0.6424773,0.6269505,0.16273218,7.676915,25.7981,7.1495214,-2.2916458,2.9349775,0.05096517,1.872686,0.106168956,0.1481114,0.07497640969997564,0.1075330987242594,0.8174904915757648,-0.5939064025878906,-0.45127084851264954,0.011303909122943878,train,NTU,high_risk
S001C002P005R001A008,0.021424403,0.110001996,0.018140096,0.018501827,0.10725379,0.015593097,0.5858785,0.52171004,0.0763697,7.0363917,25.94509,5.1684775,-2.0328493,2.2207637,0.04129696,0.74675924,0.05913865,0.07727875,0.6134941364466362,0.20859307356689685,0.17791278998646667,2.738701343536377,-2.603820562362671,-1.391499638557434,train,NTU,low_risk
S001C002P005R001A009,0.023277676,0.1317882,0.026871972,0.021124752,0.1256214,0.024888681,0.52885246,-0.37683046,0.07002455,7.6815505,16.873857,4.8163877,1.4836102,1.8901315,0.04429388,1.2038873,0.08754979,0.11442176,1.0,0.0,0.0,5.300800323486328,-3.808436870574951,-2.8736379146575928,train,NTU,low_risk
S001C002P005R001A042,0.023651501,0.23633309,0.030447653,0.02983462,0.24371825,0.039622538,0.26689196,0.1860869,0.13955218,8.817008,23.127474,6.2094183,-0.29524994,0.4053998,0.05107263,1.7836772,0.08737592,0.11782357,0.06034690553106426,0.8762996579667595,0.06335343650217655,-1.556624412536621,3.083244800567627,-1.4042426347732544,train,NTU,moderate_risk
S001C002P005R001A043,0.029415729,0.15514858,0.027030418,0.031801675,0.15534921,0.030518182,0.91753846,0.63062036,0.1361396,15.064065,44.7801,14.864351,-2.161007,2.7117813,0.05967299,0.96063757,0.09100053,0.11803094,0.10746927893593769,0.06417225677584504,0.8283584642882171,-1.8779513835906982,-1.9752877950668335,2.07421875,train,NTU,high_risk
S001C002P005R002A008,0.043971747,0.813995,0.11943652,0.04691443,0.5243195,0.10882658,1.6180731,0.4323399,0.807493,1.5367962,9.261238,1.9770781,-2.037387,10.795391,0.09040974,3.6087134,0.29193494,0.41137147,0.7457947152350467,0.14452274506486967,0.10968253970008325,-0.9903361797332764,-2.298614740371704,1.5839742422103882,train,NTU,low_risk
S001C002P005R002A009,0.013244547,0.053156618,0.010322582,0.009988007,0.045756973,0.009552189,0.4139219,-0.33960634,0.039081454,4.4059734,7.7045846,1.8492007,1.4624677,1.9854198,0.025924457,0.7325178,0.035900988,0.04622357,0.9886351428305353,0.011364857169464587,0.0,3.2322864532470703,-1.900089144706726,-2.2859270572662354,train,NTU,low_risk
S001C002P005R002A042,0.013484029,0.056008946,0.008701219,0.015647693,0.056003053,0.0100417705,0.13030851,0.050921857,0.026307046,7.541382,19.011608,5.825565,-0.30741262,0.5996232,0.038481396,0.4693714,0.042174917,0.050876137,0.00167222815238302,0.9983277718476169,0.0,-1.1896332502365112,2.9030375480651855,-1.5821533203125,train,NTU,moderate_risk
S001C002P005R002A043,0.021119652,0.091619946,0.020862281,0.020320583,0.09237779,0.02053782,0.75535846,0.6678617,0.08379352,20.580433,52.598167,18.699858,-3.068074,3.3320918,0.05345002,0.68182045,0.07072247,0.09158475,0.019701491172609158,0.10944989278248267,0.8708486160449082,-2.570719003677368,-1.7243307828903198,2.446139335632324,train,NTU,high_risk
S001C002P006R001A008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765247463858382,0.07560505451977793,0.14787019909438381,0.4549604654312134,-0.585260808467865,-0.594424843788147,train,NTU,low_risk
S001C002P006R001A009,0.01908407,0.081752494,0.017885135,0.018507909,0.07608408,0.01841559,0.5583046,-0.44358963,0.060388744,12.3713045,30.243874,8.472358,1.6907234,2.1146204,0.037554253,0.9274954,0.063262425,0.08114756,0.9957272147864882,0.0016061185468451242,0.0026666666666666666,6.7276530265808105,-3.876490592956543,-4.134679794311523,train,NTU,low_risk
S001C002P006R001A042,0.045461897,0.19699574,0.030103859,0.03667094,0.18043894,0.029680127,0.32958275,0.07946175,0.054697692,7.754087,22.650436,5.968669,0.032995224,0.42514277,0.088918135,1.8696791,0.11246652,0.14257038,0.059715365569056156,0.9179905661665583,0.02229406826438548,-1.4009238481521606,2.600088119506836,-1.222080945968628,train,NTU,moderate_risk
S001C002P006R001A043,0.020066177,0.13783215,0.024121609,0.018498346,0.12637761,0.021141026,0.39668036,0.28158444,0.06107074,35.85546,84.16789,31.168922,-1.1631103,1.8094912,0.043822635,0.94478935,0.07691989,0.101041496,0.05741192390411509,0.050540827083204724,0.89204724901268,-3.247007369995117,-3.5295674800872803,4.024134159088135,train,NTU,high_risk
S001C002P006R002A008,0.012481878,0.09815669,0.017407192,0.01175772,0.08950867,0.017615365,0.4471133,0.41611975,0.09262073,2.1573696,7.491295,1.1570961,-1.5986223,2.1462445,0.025776774,0.22422628,0.035142727,0.05254992,0.7274876614372942,0.25967238796097664,0.012839950601728939,5.87522554397583,-3.3230788707733154,-3.7953760623931885,train,NTU,low_risk
S001C002P006R002A009,0.014245053,0.14874552,0.018498113,0.011740712,0.1468704,0.01786954,0.4531034,-0.39537594,0.06379753,2.3715742,6.151096,1.2534521,1.8556705,2.7701163,0.03166351,0.36793688,0.043466587,0.061964698,0.9580160685166038,0.03674274718532557,0.005241184298070525,5.468937397003174,-2.539468765258789,-3.826857089996338,train,NTU,low_risk
S001C002P006R002A042,0.021536293,0.09192161,0.01668615,0.021169495,0.085980184,0.020755127,0.24933761,0.10911739,0.04049748,8.050973,19.981186,7.0733204,-0.43283844,1.0240974,0.052126676,0.481578,0.055549257,0.072235405,0.025746812350465147,0.9708121974271683,0.0034409902223666747,-0.2854931950569153,3.088576078414917,-2.469553232192993,train,NTU,moderate_risk
S001C002P006R002A043,0.015158028,0.060054373,0.013175746,0.012074621,0.068373114,0.013294967,0.4246488,0.4226872,0.031746387,28.260954,72.16303,28.635807,-1.8940554,2.482794,0.04551901,0.7825213,0.061918017,0.07509376,0.029785747288753127,0.19367104993571185,0.7765432027755349,-2.20457124710083,-2.215028762817383,2.4115476608276367,train,NTU,high_risk
S001C002P007R001A008,0.033844825,0.21842623,0.040429175,0.042524725,0.23192766,0.04719847,0.5194838,0.4117065,0.10218434,25.241419,59.32153,18.89787,-1.069982,2.8122354,0.07169455,1.9667823,0.15268871,0.19311789,0.8781942544964491,0.033284613374026904,0.08852113212952394,4.029087066650391,-4.115288257598877,-1.766359567642212,train,NTU,low_risk
S001C002P007R001A009,0.026980089,0.11363394,0.023021756,0.024682188,0.15677011,0.02525444,0.6830735,-0.58106035,0.09016627,18.030264,32.973667,8.447178,1.3244858,2.0600955,0.053585812,0.8855421,0.08344463,0.10646639,0.9940026136110055,0.002664053055661245,0.0033333333333333335,7.7542724609375,-5.37739896774292,-4.0973405838012695,train,NTU,low_risk
S001C002P007R001A042,0.03850237,0.11828284,0.023566892,0.041532114,0.21937218,0.032366626,0.48098534,0.3496794,0.102615654,16.141413,45.840683,12.8707,-0.75993776,2.0367146,0.08900547,1.2356052,0.10210807,0.12567496,0.4358800424360525,0.46945311144034935,0.09466684612359813,-1.7513306140899658,2.3468728065490723,-0.7257461547851562,train,NTU,moderate_risk
S001C002P007R001A043,0.04197196,0.20508504,0.0442926,0.034771383,0.17967287,0.036980204,0.7828741,0.50930136,0.13185704,7.1306586,26.436068,6.119386,-3.01659,3.6420867,0.089930445,1.2242515,0.1324996,0.1767922,0.00803174603174603,0.011365689240664204,0.9806025647275897,-1.6419157981872559,-0.5918958783149719,1.0391833782196045,train,NTU,high_risk
S001C002P007R002A008,0.027232185,0.20541388,0.030857204,0.03090888,0.2369113,0.040035903,0.5289264,0.43839118,0.12012738,5.130331,18.04723,3.5926216,-1.3437576,2.272554,0.05822632,0.93257415,0.083390824,0.11424803,0.9538484399496951,0.020897342636964723,0.025254217413340063,3.7332961559295654,-0.9879599809646606,-3.3988780975341797,train,NTU,low_risk
S001C002P007R002A009,0.015363392,0.06361431,0.012800448,0.01225915,0.06706065,0.01249225,0.4872089,-0.41141304,0.04243937,4.5640545,8.96686,2.1343255,1.2692895,2.1345665,0.03517944,0.32182097,0.03943881,0.052239258,0.9912322073507541,0.0032122370936902484,0.005555555555555555,7.464468479156494,-4.197446346282959,-4.5216593742370605,train,NTU,low_risk
S001C002P007R002A042,0.0316492,0.13309558,0.026558805,0.03475401,0.12563457,0.02939432,0.36338097,0.217143,0.07347083,8.847461,57.719234,11.472847,-0.59633875,2.113833,0.075292416,0.51518005,0.08091433,0.107473135,0.17444453173669225,0.717797662604452,0.1077578056588559,1.0437755584716797,0.4591923952102661,-1.906765103340149,train,NTU,moderate_risk
S001C002P007R002A043,0.031040067,0.22753868,0.03761155,0.028980449,0.20854716,0.04198577,0.4320248,0.27378082,0.10466987,16.102737,47.187023,14.870262,-3.1577382,3.3241286,0.061987214,1.2851573,0.085565366,0.12317692,0.014647775146207562,0.0803243677216365,0.9050278571321558,-2.3686420917510986,-1.8841276168823242,2.4031670093536377,train,NTU,high_risk
S001C002P008R001A008,0.031232415,0.17456271,0.034740202,0.037353136,0.21804215,0.043255337,0.49480587,0.3674233,0.0695619,27.256401,76.45177,29.141525,-1.1507626,3.0505183,0.06792112,1.9885781,0.11243298,0.14717318,0.6358170351140827,0.013409612158876427,0.3507733527270411,3.9833216667175293,-4.664434432983398,-1.3976002931594849,train,NTU,low_risk
S001C002P008R001A009,0.027282784,0.11926421,0.02712437,0.028152442,0.13099816,0.02893724,0.54117155,-0.36345956,0.080785096,26.442312,75.86035,22.811161,1.4713874,2.984171,0.061182972,0.5739208,0.07365163,0.100775994,0.923002155313893,0.0273977039645017,0.04960014072160531,4.06803035736084,-5.103665828704834,-1.1882909536361694,train,NTU,low_risk
S001C002P008R001A042,0.055394962,0.296436,0.053652808,0.07865797,0.33387724,0.07053404,0.4297387,-0.041312575,0.1544959,25.385473,79.2697,20.74558,-0.31359673,2.324743,0.12407514,1.8133513,0.16973117,0.22338398,0.1717589362180514,0.7686202975452848,0.05962076623666409,-0.33795320987701416,-0.17917390167713165,-0.2744588851928711,train,NTU,moderate_risk
S001C002P008R001A043,0.033316057,0.13967597,0.032709643,0.03143519,0.15656045,0.032546226,0.7589583,0.6240944,0.085577786,34.551685,79.1012,31.225174,-2.1668568,2.304049,0.07130022,1.1357968,0.10043765,0.1331473,0.10445431584364066,0.025559940415373572,0.8699857437409859,-2.56217885017395,-2.2464115619659424,2.7619235515594482,train,NTU,high_risk
S001C002P008R002A008,0.018864732,0.09358169,0.019821249,0.017795283,0.082126185,0.019063292,0.43841544,0.3703374,0.06835419,8.069354,29.772776,6.6222634,-1.2359219,1.8840599,0.03807214,0.7232147,0.052043937,0.071865186,0.9590625036550526,0.024767019117583937,0.016170477227363454,3.6992087364196777,-2.2143564224243164,-2.44075345993042,train,NTU,low_risk
S001C002P008R002A009,0.01240872,0.07895375,0.013774064,0.0070897215,0.07761818,0.011070577,0.4039438,-0.36565664,0.032529175,3.018309,10.612126,2.8256705,1.419847,1.8873694,0.023943897,0.79310185,0.03999064,0.053764705,0.9754172864793179,0.021725570663539234,0.002857142857142857,3.1422128677368164,-1.1637847423553467,-2.5557379722595215,train,NTU,low_risk
S001C002P008R002A042,0.038668294,0.19580987,0.035526518,0.05846202,0.20137717,0.051652282,0.26793396,0.16725534,0.12412804,15.555881,39.02771,11.921399,-0.49241018,1.5139718,0.096184716,0.9944857,0.10592762,0.14145413,0.01966679696083791,0.9492497429561236,0.031083460083038562,0.20309069752693176,0.48804163932800293,-1.1400976181030273,train,NTU,moderate_risk
S001C002P008R002A043,0.034179933,0.22888021,0.0418714,0.033686318,0.19445185,0.04190384,0.88185906,0.7778326,0.17551962,10.225775,23.89299,7.3728104,-2.9528415,3.03398,0.082220644,1.6303412,0.14806268,0.18993407,0.024909807818899066,0.04516090982734474,0.929929282353756,-2.180002212524414,-1.9216725826263428,2.337977886199951,train,NTU,high_risk
