sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S001C001P004R002A009,0.018540634,0.11196119,0.019973239,0.016525608,0.0683556,0.016633559,0.5894416,-0.43257415,0.09694657,5.491909,21.702324,6.323137,1.6183891,2.4467182,0.037517965,0.7557757,0.05474317,0.07471641,1.0,0.0,0.0,5.697487831115723,-2.780219793319702,-5.830247402191162,train,NTU,low_risk
S001C001P004R002A042,0.030516509,0.18646921,0.031989884,0.043242324,0.20891814,0.048370037,0.18208134,0.04545355,0.09826064,3.9672227,18.058159,3.5100944,-0.3397808,1.2445154,0.06903708,1.147012,0.1086145,0.14060438,0.0,0.9954973821989529,0.0045026178010471206,-1.6309207677841187,4.756756782531738,-4.07871150970459,train,NTU,moderate_risk
S001C001P004R002A043,0.020520471,0.09349274,0.021938892,0.019956542,0.11612994,0.024641238,0.399114,0.33755028,0.075665355,20.595043,63.724815,21.26198,-2.7921495,2.8812764,0.044863205,0.4898457,0.06366889,0.08560778,0.03250180313600156,0.1866369343972089,0.7808612624667901,-10.60681438446045,-2.458864450454712,7.7697649002075195,train,NTU,high_risk
S001C001P005R001A008,0.015968345,0.09439874,0.016107464,0.011560599,0.080709405,0.013927493,0.5508987,0.45953435,0.051871777,5.0546203,12.624975,3.2353797,-1.8582954,2.0645819,0.028640598,0.32270056,0.03700237,0.053109832,0.46541926195673994,0.3757660804742185,0.15881465756904173,2.7747397422790527,-4.092105388641357,-3.0649688243865967,train,NTU,low_risk
S001C001P005R001A009,0.015946522,0.06939721,0.016121091,0.011412048,0.07616961,0.013464668,0.53555256,-0.5062942,0.051609457,5.0722127,16.731123,4.658123,1.9379482,2.0859203,0.030553864,0.289185,0.038392987,0.05451408,1.0,0.0,0.0,5.646527290344238,-3.7816555500030518,-5.33245849609375,train,NTU,low_risk
S001C001P005R001A042,0.016830068,0.066931516,0.012930299,0.02102959,0.0911022,0.015778588,0.14913934,0.09627682,0.060621977,6.1450667,20.409145,6.414236,-0.3504076,0.45067072,0.041341968,0.5681681,0.052089006,0.0650193,0.012488960393150055,0.964328347130353,0.023182692476497138,-3.1907620429992676,3.948590040206909,-2.3646252155303955,train,NTU,moderate_risk
S001C001P005R001A043,0.026958046,0.087043814,0.022791391,0.025441386,0.09927107,0.02165156,0.8366544,0.6321025,0.08520326,16.883238,52.654522,18.599876,-2.4639742,3.3923054,0.061395567,0.9177048,0.09494521,0.1177366,0.00953973779892625,0.025969424684252902,0.964490837516821,-6.8761982917785645,-3.159026861190796,5.943807125091553,train,NTU,high_risk
S001C001P005R002A008,0.01739464,0.06628916,0.016520359,0.016162025,0.068274006,0.016468633,0.46538997,0.33224875,0.04916215,9.408834,30.304834,7.183314,-1.6085072,2.2419682,0.03412674,0.6227853,0.04854584,0.0650662,0.7496643783153232,0.16384277883710438,0.08649284284757258,3.443084478378296,-1.4280434846878052,-5.013017177581787,train,NTU,low_risk
S001C001P005R002A009,0.013691763,0.06406532,0.011736356,0.009871068,0.03667976,0.009666396,0.3852017,-0.36329007,0.025436282,6.6232805,13.135584,3.33653,1.7821584,2.0357594,0.025130775,0.3195011,0.030466305,0.04220266,0.9926112357517862,0.00574181742378821,0.0016469468244254047,5.718212127685547,-2.6205766201019287,-5.531270980834961,train,NTU,low_risk
S001C001P005R002A042,0.023622243,0.16907938,0.021139799,0.030752849,0.17905144,0.0271492,0.15652019,0.064992785,0.049533665,10.143786,25.38526,7.4706936,-0.33462572,0.828279,0.056022137,0.7039709,0.06492313,0.08606293,0.012874989197493723,0.9746999615286603,0.012425049273845967,-1.8524090051651,3.319540023803711,-2.9548401832580566,train,NTU,moderate_risk
S001C001P005R002A043,0.024796266,0.15862238,0.0253128,0.0267912,0.13969824,0.028251085,0.5978898,0.5838008,0.105879664,21.929277,54.821518,15.370164,-2.9714327,3.0835164,0.06426362,1.8141643,0.109085776,0.13439858,0.016920336335871512,0.011008625926919757,0.9720710377372086,-8.024429321289062,-3.6613199710845947,7.296544075012207,train,NTU,high_risk
S001C001P006R001A008,0.012428535,0.07627792,0.016505798,0.011003129,0.084456585,0.0145386765,0.474551,0.44927278,0.060988724,6.1184554,20.193258,5.7010155,-1.5812478,1.9242749,0.02365273,0.34418663,0.033193428,0.049699225,0.8084992391846049,0.17797511847326225,0.01352564234213222,7.480209827423096,-2.6495957374572754,-8.045248985290527,train,NTU,low_risk
S001C001P006R001A009,0.013400616,0.08355705,0.015317202,0.011059009,0.0692721,0.012937404,0.5473701,-0.49078852,0.057955265,7.9146557,24.499502,7.2151694,1.8655152,2.2597272,0.025031894,0.29842436,0.033213984,0.048531186,1.0,0.0,0.0,5.123409748077393,-1.9026192426681519,-6.3699564933776855,train,NTU,low_risk
S001C001P006R001A042,0.02798178,0.09235022,0.015811352,0.017955309,0.092986636,0.015394998,0.28384167,0.07750869,0.05049026,8.69933,18.369038,5.641794,-0.069314,0.48167562,0.06194078,0.88627815,0.06643505,0.0822464,0.016077494475129368,0.9722479840909432,0.011674521433927432,-3.632200241088867,6.057490348815918,-4.160601615905762,train,NTU,moderate_risk
S001C001P006R001A043,0.02163334,0.14324199,0.026377682,0.01945622,0.14983056,0.025917279,0.32262427,0.2805339,0.13145697,34.5457,81.19091,33.381706,-1.3971405,2.1678746,0.047741406,0.78252184,0.0729473,0.09932499,0.0740669587667664,0.04350253820956993,0.8824305030236634,-9.906645774841309,-5.013577938079834,9.5665283203125,train,NTU,high_risk
S001C001P006R002A008,0.014820336,0.08131866,0.017469147,0.012766143,0.07861154,0.014980835,0.48884505,0.47223377,0.061442077,6.369565,21.563938,6.29506,-1.7035017,2.3286562,0.029277427,0.5266854,0.04411019,0.06157934,0.701439582734024,0.200443077504855,0.09811733976112108,2.9450926780700684,-5.037904739379883,-2.2841362953186035,train,NTU,low_risk
S001C001P006R002A009,0.018389996,0.11989721,0.024095103,0.015724966,0.09902409,0.019241465,0.6132792,-0.46250647,0.08191997,7.584453,33.680485,9.342973,1.9594975,2.99328,0.037408933,0.42543313,0.055445034,0.07954013,0.9727143490551117,0.011012689379628291,0.016272961565259873,4.192943572998047,-2.4917263984680176,-4.908083438873291,train,NTU,low_risk
S001C001P006R002A042,0.024493247,0.09457537,0.016180815,0.018132742,0.072558515,0.014683396,0.28444296,0.07248294,0.057581425,9.297345,23.413317,7.320227,-0.445549,0.8266449,0.056914423,0.6140239,0.0675031,0.083683915,0.02312754835955701,0.949800044319036,0.027072407321406918,-4.450342655181885,5.5378875732421875,-2.97729754447937,train,NTU,moderate_risk
S001C001P006R002A043,0.034836184,0.23748109,0.04791808,0.03191128,0.43692818,0.06445306,0.69218034,0.13807702,0.2337435,6.4423842,27.681927,6.5854826,-2.5769572,3.0744784,0.064748764,0.79946184,0.09473651,0.1426546,0.06733029749324926,0.07784351279463289,0.8548261897121184,-5.888308048248291,-2.1173408031463623,3.7328929901123047,train,NTU,high_risk
S001C001P007R001A008,0.021176057,0.0952818,0.018318828,0.023650846,0.10260436,0.020393558,0.46155867,0.37301302,0.077094436,14.494952,32.663593,10.367704,-1.1818371,2.2641873,0.046880063,0.67527056,0.055348065,0.07366689,0.8443523100387009,0.07035513589424802,0.08529255406705072,6.533934116363525,-6.844411849975586,-4.093443870544434,val,NTU,low_risk
S001C001P007R001A009,0.015537097,0.06496491,0.013527528,0.013801729,0.091457725,0.015149191,0.49836257,-0.47019655,0.043057024,14.514159,28.362194,8.376723,1.4187746,2.1022382,0.032215968,0.30116513,0.0329182,0.046445727,0.9885384453489799,0.008807598920141295,0.0026539557308788075,4.79676628112793,-1.3195968866348267,-6.273849010467529,val,NTU,low_risk
S001C001P007R001A042,0.03962061,0.1548585,0.026251797,0.04736177,0.19773862,0.03696245,0.42955193,0.37432986,0.09709567,9.5525875,27.27219,6.5374002,-0.82454157,1.6310282,0.08632545,1.4002448,0.09799727,0.12424907,0.5417478002992658,0.3880832884142643,0.07016891128646986,-5.085920810699463,4.83432149887085,-1.7432267665863037,val,NTU,moderate_risk
S001C001P007R001A043,0.033486936,0.16121131,0.031750545,0.031813078,0.2752097,0.04063688,0.7284873,0.44477007,0.11876154,22.74692,65.08492,20.46175,-2.5711858,3.950162,0.06750754,1.2433047,0.101101965,0.13285251,0.022246396382352433,0.004359982200881558,0.9733936214167659,-6.138564586639404,-3.715475559234619,5.666910171508789,val,NTU,high_risk
S001C001P007R002A008,0.0275206,0.17863424,0.026962256,0.03093746,0.14637487,0.026529444,0.5354639,0.40406772,0.16505685,8.823769,43.89779,10.954625,-1.1849113,2.001089,0.06034578,0.63883376,0.07307125,0.10003351,0.9370854070695654,0.03654800495652623,0.026366587973908232,5.292290210723877,-2.522003173828125,-6.152878284454346,val,NTU,low_risk
S001C001P007R002A009,0.019893605,0.15786973,0.022370735,0.018671548,0.12228995,0.022832477,0.5764828,-0.5179016,0.13378501,5.8214116,18.849682,4.7998767,1.439672,2.3129566,0.03803648,0.4814545,0.043894153,0.06626489,1.0,0.0,0.0,5.432747840881348,-3.0815787315368652,-5.624160289764404,val,NTU,low_risk
S001C001P007R002A042,0.043258227,0.16033006,0.03638654,0.062362127,0.27549747,0.055770256,0.37900394,0.2011671,0.15027148,11.930977,43.516678,11.205415,-0.7507081,1.793499,0.09538342,1.3423467,0.11589201,0.15227854,0.2106236265841054,0.7313616347710837,0.058014738644811104,-6.281368732452393,3.9388952255249023,-0.4041796922683716,val,NTU,moderate_risk
S001C001P007R002A043,0.02862156,0.09928567,0.020870019,0.028104085,0.11560852,0.025204873,0.51824105,0.42184302,0.06524813,33.72425,89.21869,35.24746,-2.3752956,2.8072364,0.07011242,0.7686088,0.08056975,0.101439774,0.035651691326118735,0.1208439459654007,0.8435043627084806,-8.846763610839844,-3.2441112995147705,7.219574928283691,val,NTU,high_risk
S001C001P008R001A008,0.043247044,0.30583757,0.057731833,0.049375806,0.29977214,0.05998549,0.80053365,0.30248398,0.18054318,7.845897,25.156143,6.561481,-1.2204695,2.9955375,0.077322826,1.0833777,0.12135908,0.17909092,0.9557625928621032,0.012787899594285434,0.031449507543611345,4.442297458648682,-3.7674458026885986,-4.721211910247803,train,NTU,low_risk
S001C001P008R001A009,0.03583502,0.3073474,0.05048315,0.038940575,0.32854584,0.055367768,0.5647285,-0.28828478,0.1361526,10.839258,42.749157,13.902494,1.3620458,3.057563,0.06980732,1.197042,0.120688275,0.17117143,0.9621008896760177,0.017079773802175527,0.02081933652180673,6.289409160614014,-3.1833949089050293,-6.430609226226807,train,NTU,low_risk
S001C001P008R001A042,0.041288476,0.15484598,0.02926847,0.065549634,0.19309072,0.039332792,0.14395499,0.035939813,0.10950725,5.1935186,12.062184,2.0961833,0.49564314,1.0412138,0.08818584,1.358444,0.14815244,0.17742091,0.028500913924571727,0.9339469059541341,0.037552180121294236,0.9383950233459473,-2.606058120727539,-0.5691457390785217,train,NTU,moderate_risk
S001C001P008R001A043,0.021847092,0.07076032,0.014562725,0.025911624,0.08756042,0.016060323,0.15218817,0.0058993995,0.046058714,5.3171687,10.703189,1.8222659,-0.2349639,0.5537348,0.044137225,0.5396774,0.06927056,0.083833285,0.02543315468667828,0.5517843793365603,0.42278246597676106,1.4992430210113525,-2.9061574935913086,-1.0203696489334106,train,NTU,high_risk
S001C001P008R002A008,0.0189164,0.09332381,0.018543078,0.017378168,0.09562384,0.018092858,0.38862145,0.2752337,0.084093004,2.6956756,10.515339,1.9061182,-1.2284265,2.058988,0.03510747,0.81390417,0.04833196,0.06687504,0.9321120585509652,0.032784195245563266,0.035103746203471425,3.059783935546875,-1.6216261386871338,-4.128462314605713,train,NTU,low_risk
S001C001P008R002A009,0.011547581,0.07869436,0.011763446,0.007954416,0.040525448,0.008596361,0.3458504,-0.22513229,0.03753972,2.729816,5.244374,1.3463663,1.5472789,1.9529433,0.023971228,0.27989548,0.025754098,0.037517544,0.9931933799735563,0.006806620026443623,0.0,5.455905437469482,-1.8412787914276123,-5.799378395080566,train,NTU,low_risk
S001C001P008R002A042,0.051098324,0.25983065,0.04517409,0.07633081,0.40451482,0.06570526,0.3080771,0.20844519,0.20477533,11.918293,32.42505,9.286783,-0.26303768,2.0429413,0.11536952,2.2413492,0.14009917,0.18527326,0.05771313984977849,0.9226755640778851,0.01961129607233654,-3.2942495346069336,5.249349594116211,-3.544991970062256,train,NTU,moderate_risk
S001C001P008R002A043,0.022198638,0.10094278,0.021135952,0.021193974,0.11013905,0.023235532,0.43893814,0.39496127,0.08402443,33.702404,88.023636,23.758587,-0.54133844,1.3471808,0.060794983,1.073921,0.09328486,0.11442082,0.0772441918469445,0.05576711893458574,0.8669886892184697,-7.609355926513672,-3.403270721435547,6.921668529510498,train,NTU,high_risk
S001C002P001R001A008,0.026256058,0.21579635,0.024211038,0.026699327,0.19997466,0.02732781,0.5034914,0.20748502,0.096328974,8.701145,24.537962,7.1058655,-1.3033605,1.9028597,0.048411816,1.934778,0.08837681,0.112587854,0.8598541170415681,0.08071132385385707,0.059434559104574805,6.9038214683532715,-4.181358814239502,-6.271280288696289,train,NTU,low_risk
S001C002P001R001A009,0.026456838,0.1054551,0.0224357,0.028926343,0.11905703,0.02393257,0.5015937,-0.33258653,0.061280996,10.24407,29.751883,7.7816544,1.3752985,2.275789,0.052180737,0.77605623,0.075683095,0.0981188,0.9970681796320389,0.0,0.0029318203679611493,6.168704032897949,-2.6680197715759277,-6.332136154174805,train,NTU,low_risk
S001C002P001R001A042,0.03098254,0.14556593,0.023310574,0.044012833,0.17702489,0.031433202,0.17861575,0.0989691,0.09611511,3.3968158,9.973793,2.6302896,-0.26894665,0.652545,0.07567901,1.4231799,0.09958832,0.12289889,0.0,0.9966666666666667,0.0033333333333333335,-2.1367883682250977,4.557682037353516,-3.535621166229248,train,NTU,moderate_risk
S001C002P001R001A043,0.033065487,0.12019473,0.022627627,0.03691556,0.11918323,0.024760738,0.74567425,0.7151054,0.08868706,22.815447,57.433712,18.794453,-2.5512698,2.655364,0.07052194,1.0636631,0.08515253,0.10778016,0.04256054772218878,0.03310311094277949,0.9243363413350317,-6.2176289558410645,-1.2013369798660278,4.15238094329834,train,NTU,high_risk
S001C002P001R002A008,0.030182179,0.15443009,0.028923279,0.036435865,0.21558213,0.04358758,0.64049757,0.5594454,0.0910455,4.6574583,15.492499,4.221698,-1.5162754,1.7375312,0.05283772,1.3813952,0.08802672,0.11695,0.9373651783664424,0.036248217546441676,0.026386604087115552,2.1318697929382324,-2.884101152420044,-2.22806978225708,train,NTU,low_risk
S001C002P001R002A009,0.022519706,0.11463369,0.019355085,0.02562414,0.14279547,0.026716506,0.5750778,-0.4479287,0.10628718,4.03355,11.113648,3.0852928,1.5725999,2.3302584,0.04693093,0.99695337,0.06808834,0.087443426,0.9983859789417566,0.0016140210582433693,0.0,4.7754926681518555,-4.2114057540893555,-4.093786239624023,train,NTU,low_risk
S001C002P001R002A042,0.026195468,0.10562103,0.02043977,0.037551455,0.19316053,0.030103626,0.11438048,-0.0013074279,0.06738949,2.5945737,7.7545567,1.7663989,-0.14006996,0.6452074,0.06011682,0.4642386,0.066050954,0.08649072,0.018870928189110743,0.9367498656358523,0.04437920617503697,-2.264442205429077,4.464419841766357,-3.3467154502868652,train,NTU,moderate_risk
S001C002P001R002A043,0.042592607,0.23992103,0.044420637,0.047291487,0.31617898,0.055353407,1.0130547,0.9021408,0.12650554,13.236963,43.89428,13.026973,-3.1163368,3.4517782,0.08641265,1.3184873,0.1258881,0.17030874,0.01478953620721961,0.0062132089183084774,0.978997254874472,-7.873863220214844,-5.25518274307251,8.201103210449219,train,NTU,high_risk
S001C002P002R001A008,0.023252495,0.08823239,0.021475878,0.023086714,0.10162567,0.019873764,0.50970423,0.40882763,0.06223035,7.417304,19.04863,6.0666676,-1.0328774,1.7818077,0.045120087,0.6535788,0.0698257,0.091301575,0.9757622004962826,0.010175495504999616,0.014062303998717782,5.924807548522949,-3.9314017295837402,-5.55783748626709,train,NTU,low_risk
S001C002P002R001A009,0.167545,0.52218074,0.106322914,0.19002208,0.63402337,0.13053624,1.0693989,-0.88871324,0.36883968,33.73007,89.61796,26.327187,0.004065275,4.746356,0.39745033,2.7396755,0.32845655,0.43477947,0.5368339744317958,0.18193292533630231,0.2812331002319018,3.4538040161132812,-3.872462749481201,-1.8935356140136719,train,NTU,low_risk
S001C002P002R001A042,0.029037507,0.1296608,0.02273642,0.03369754,0.13834499,0.030171104,0.14773732,-0.008334041,0.05068314,6.2786994,17.788322,5.81693,0.26762962,0.6211357,0.06554961,1.2932594,0.09771535,0.12045177,0.0058507706833556775,0.9795202185728116,0.014629010743832719,-2.1977765560150146,5.905557632446289,-4.669989585876465,train,NTU,moderate_risk
S001C002P002R001A043,0.052078735,0.33558112,0.05829147,0.06197291,0.3598921,0.070601225,0.6023456,0.40096572,0.27903244,9.3347025,71.11269,12.243713,-1.852314,2.3193567,0.103965946,0.9560426,0.13140829,0.18969975,0.27001583504440574,0.053154771381184865,0.6768293935744097,-5.4747209548950195,-1.501768946647644,3.752554178237915,train,NTU,high_risk
S001C002P002R002A008,0.024877803,0.15981442,0.02503858,0.027984085,0.13659666,0.026686298,0.57094526,0.36547938,0.15347531,2.8711636,7.0218167,1.9039319,-0.8325491,1.7934468,0.053467076,0.7989853,0.07379862,0.0988372,0.9645230685392179,0.02230448858594641,0.013172442874835582,9.583574295043945,-5.962393283843994,-7.472173690795898,train,NTU,low_risk
S001C002P002R002A009,0.022115972,0.12270116,0.022215445,0.01788065,0.12109987,0.01849321,0.5756159,-0.3534425,0.06795043,2.30706,6.690499,1.846265,0.82480145,2.092905,0.043584827,0.7388095,0.056377217,0.07859266,0.9978250718390804,0.0021749281609195403,0.0,5.619408130645752,-2.3978097438812256,-6.142725467681885,train,NTU,low_risk
S001C002P002R002A042,0.029590473,0.1340534,0.021645037,0.034748398,0.17074889,0.030516777,0.45294034,0.067171454,0.07655364,7.081651,14.075027,4.852967,0.05992794,0.6516919,0.06629713,0.99744976,0.085364066,0.107009105,0.11783207033164933,0.859958564459499,0.02220936520885183,-6.563082218170166,4.597704887390137,-0.6866439580917358,train,NTU,moderate_risk
S001C002P002R002A043,0.03804404,0.2214633,0.041460782,0.039594736,0.20896493,0.049586307,0.52089226,0.29936582,0.17890793,7.9337754,27.311947,6.7866874,-2.0881007,2.6031559,0.08055582,1.6373987,0.13140753,0.17286831,0.09686903637170462,0.06961965277894794,0.8335113108493475,-7.766576766967773,-3.1129567623138428,6.386143684387207,train,NTU,high_risk
S001C002P003R001A008,0.05146129,0.35308045,0.061260108,0.08384294,0.5409084,0.090443954,0.6068929,-0.078595996,0.3066061,45.833107,89.59712,29.946772,1.1678588,1.4711607,0.1117938,2.061282,0.19426812,0.25552824,0.7487677686370366,0.12821283720814733,0.12301939415481608,9.018280982971191,-5.969120025634766,-6.437977313995361,train,NTU,low_risk
S001C002P003R001A009,0.03681768,0.17918211,0.031925526,0.054224174,0.21723245,0.042480685,0.70586145,-0.42260346,0.09893784,7.8455935,29.145058,7.486462,1.0046711,2.569986,0.073299274,1.2023376,0.10194049,0.13386601,0.9939878430057678,0.0037608480937085546,0.0022513089005235603,6.657052516937256,-2.4243366718292236,-7.221971035003662,train,NTU,low_risk
S001C002P003R001A042,0.020959008,0.07563989,0.015513619,0.030247644,0.10032223,0.019717425,0.10359901,0.026487052,0.04733497,4.182872,8.811092,2.1756718,-0.06650686,0.40069866,0.04927298,0.3863126,0.05376133,0.06927495,0.006580606428532031,0.9865954287029172,0.006823964868550885,-2.4468698501586914,5.002658367156982,-3.707547187805176,train,NTU,moderate_risk
S001C002P003R001A043,0.03736393,0.26980862,0.05062515,0.04067478,0.2926264,0.05637452,0.45058638,0.14582121,0.14825475,10.5956545,34.365616,10.976791,-1.6350055,2.4076927,0.07642532,1.0159949,0.123312175,0.17393732,0.13169834375989006,0.15124363377054498,0.7170580224695654,-6.847751617431641,-2.534832000732422,5.527789115905762,train,NTU,high_risk
S001C002P003R002A008,0.0451523,0.30473042,0.061855704,0.05977549,0.5046527,0.08260304,0.91254026,0.3904798,0.20273462,7.569002,33.73483,10.582733,-0.8495817,2.7030845,0.09653982,1.1397157,0.15533009,0.2171858,0.9679458839340674,0.02231920131264722,0.009734914753285417,7.063616752624512,-4.275784969329834,-6.2391276359558105,train,NTU,low_risk
